"","hegyiCI","MECI","RKCI1","RKCI2","BCI","OPCI1","BLCI1","MonEK1"
"74",10.6025298189817,3.94755694128417,19.7450514027037,32.8732428838368,7.49051006188117,501.502904286266,933.318280748012,1112.83629919778
"75",6.84014192518743,2.12675279899397,19.1008607103913,26.5261053668694,6.18707976504866,208.745996632039,255.942359420605,308.885715171843
"76",7.83793972046375,1.63874932625011,21.2628543322484,33.3496553980246,6.55090632118996,104.885415316017,134.503793719987,170.168364393591
"77",5.70416415209632,1.11896382294464,18.8378125635766,23.288356551782,4.72085980692551,102.539555382696,129.456188670653,123.364132733211
"78",4.48466937384282,1.23996715764152,17.8793948577767,16.4048210221938,5.17783825933866,242.252735431431,209.659270698145,216.2391027417
"79",6.68133062299367,1.92555301719923,14.1571013941678,18.5479834577181,5.82183037704563,330.125018142909,520.72897897056,682.052208892304
"80",3.98575683695624,1.16457744881387,18.6286388057467,14.770622842127,4.61169219684054,222.026786139853,164.15566334953,151.58573991794
"81",8.34865508492319,1.84810290437112,18.7325249049208,26.3569803398669,6.56881025591659,259.63994183775,495.811337574814,695.089366447118
"82",3.20239098042601,1.21834370146557,18.9357883904992,10.9561096395521,3.83643605814713,328.403242522868,180.261636218357,122.296665137803
"83",5.80124405677615,1.3392535403211,18.8816752093169,21.6406077001054,5.55034173672919,214.181924880746,285.36154006877,372.879520249546
"84",6.3827942769267,1.51838280000667,17.5569469332679,20.8814323253238,6.06509199269968,251.340582601737,286.000689622408,320.110933579787
"85",6.08942656180284,1.40435441988487,22.8701649270249,22.779044630136,5.84919175418514,231.635353434658,199.927941104161,170.078939663276
"86",6.54495948663383,1.71401500784477,21.1809702038691,23.7539634684463,6.42855672562929,283.810348017801,302.340914509785,334.476423755369
"87",5.98051406566596,1.87136371215628,24.403571587074,26.356265026253,5.28153864424315,106.613689943874,83.625107880785,74.185020853802
"88",9.188565263931,2.32665745830159,21.7397649159765,35.3940422466564,6.62848413656413,279.174221965419,447.925684659012,559.423719060614
"89",3.83466606514073,1.34261736411375,14.6121279354961,12.66518759254,4.2278484659294,267.554181093221,226.791894817407,225.682151079756
"90",4.61914609478596,1.95515298527607,15.4954275513029,15.8052484689546,4.23230168957706,385.152894675227,333.671341477299,282.76776355194
"91",6.25557901512343,1.85925453491795,14.7724424578577,20.603719825391,5.53610649917095,331.23420633663,499.816713014202,653.437910691234
"92",4.34430077429944,1.44677614270563,15.6409260551098,15.2943718158934,4.14906739744046,228.946708477729,238.25986366305,228.489657353563
"93",8.34695188238129,1.6267319227663,17.402834421318,32.6147974344191,6.9574639393627,95.6568101208593,160.374483334891,246.76737880955
"94",8.23713978508229,2.30107043369452,16.6444311999121,26.60055189467,6.43613137415589,339.045551780905,589.063613377849,806.629005007434
"95",5.25451290144881,1.79964727389579,17.5806899042473,16.4694573180402,5.10565844039,351.116268494288,363.975897719795,391.221940463147
"96",11.4833706082285,2.54893030691857,21.6448970990579,37.8710906088387,9.32155468018529,308.590714902689,769.275603579784,1404.64335679566
"97",7.95363420373387,1.91463855705817,20.4149273154672,27.356105648242,6.42241037908236,209.014417205058,425.856039155348,617.159644050784
"98",2.95237162843662,1.4439606037914,19.3939691657915,9.14867157610266,4.29941151761957,451.467450143843,199.726194246772,135.37694560399
"99",6.66148353489969,2.10625576962498,16.3263180624629,19.8445859294284,5.77067612882763,330.823768803982,523.194786954123,670.651609377876
"100",5.19488930346936,1.45081042039572,19.0255552883084,18.9439514755214,5.20471930396648,213.652566811808,206.966564744863,210.052384135694
"101",5.38707647526454,1.55658811113759,18.1559148854555,18.223345066095,5.22501030231431,254.197682707005,290.616218822863,323.119177605437
"102",7.42861665416058,1.60251902840351,20.4786266220564,25.7217378919845,6.29695776401649,229.901541119792,251.472143668452,249.322069791969
"103",8.44445126337743,1.90579632062476,19.4745997687613,27.1025815146146,8.13546767441428,317.789111559084,439.522940324755,611.263121009245
"104",4.26715694406508,1.3529219047002,15.2749681995961,13.8504954390384,4.68386252575082,234.934895464758,203.242819744963,195.401842821522
"105",5.93405849866866,1.20997620095867,20.5080408464455,23.432756009925,6.54842594780226,168.37070644203,172.315416005366,195.481166934407
"106",5.44660388545482,1.09204574230903,18.2115008189399,23.1257968461073,4.93463955330655,80.4193664936091,82.3808144568679,72.9956583795032
"107",4.28795359729631,1.66258471257391,16.4272109062301,17.0318070716288,4.08096154898824,179.087333748216,224.11853989161,248.106538970181
"108",3.17398981200053,1.62729963293629,15.3615950592629,12.3081542607,3.44962720204628,248.040665993072,213.081996963397,204.39631331654
"109",3.06276145076918,1.13538993837495,14.901484187563,12.8244958725337,3.16719749139346,137.632690360069,122.632702510489,114.392582017766
"110",3.33187020255209,1.39167101962735,10.3345733483579,11.974562619791,3.25353528300658,187.374444776119,226.833656551169,269.739125980895
"111",2.98273777531135,1.32897244354385,11.7011943594899,10.7600841988027,3.10209159872096,269.335294808513,207.858412946431,170.710439517589
"112",4.83779439577203,1.7855925611973,11.7561895630096,16.5465206292693,4.53203135637675,211.886662574982,304.765080311701,408.132748938036
"113",4.48625290240559,1.19470033969065,17.1005584258512,18.8280692469614,4.09968065136769,110.642523313504,108.522043530113,101.283953838535
